,y,rain_intensity,rain_accumulation,temperature,lag_1,lag_8,lag_12,lag_24
821,1,0.0,0.0,30.08,3.0,69.0,35.0,7.0
822,7,0.0,0.0,29.92,1.0,53.0,35.0,4.0
823,4,0.0,0.0,30.05,7.0,41.0,53.0,4.0
824,5,0.0,0.0,31.18,4.0,48.0,50.0,17.0
825,16,0.0,0.0,32.56,5.0,28.0,69.0,30.0
826,34,0.0,0.0,33.27,16.0,11.0,53.0,55.0
827,26,0.0,0.0,35.26,34.0,5.0,41.0,53.0
828,45,0.0,0.0,36.18,26.0,3.0,48.0,54.0
829,32,0.0,0.0,36.91,45.0,1.0,28.0,35.0
830,29,0.0,4.4,37.89,32.0,7.0,11.0,30.0
831,40,0.0,4.4,38.22,29.0,4.0,5.0,37.0
832,30,0.0,4.4,38.01,40.0,5.0,3.0,36.0
833,46,0.0,4.4,37.18,30.0,16.0,1.0,35.0
834,38,0.0,4.4,35.1,46.0,34.0,7.0,35.0
835,59,0.0,4.4,33.34,38.0,26.0,4.0,53.0
836,59,0.0,4.4,32.17,59.0,45.0,5.0,50.0
837,86,0.0,4.4,31.89,59.0,32.0,16.0,69.0
838,61,0.0,4.4,31.47,86.0,29.0,34.0,53.0
839,31,0.0,4.4,31.58,61.0,40.0,26.0,41.0
840,40,0.0,4.4,31.48,31.0,30.0,45.0,48.0
841,29,0.0,0.0,31.37,40.0,46.0,32.0,28.0
842,6,0.0,0.0,31.0,29.0,38.0,29.0,11.0
843,2,0.0,0.0,31.05,6.0,59.0,40.0,5.0
844,2,0.0,0.0,30.86,2.0,59.0,30.0,3.0
845,3,0.0,0.0,30.69,2.0,86.0,46.0,1.0
846,6,0.0,0.0,30.57,3.0,61.0,38.0,7.0
847,7,0.0,0.0,30.79,6.0,31.0,59.0,4.0
848,17,0.0,0.0,31.86,7.0,40.0,59.0,5.0
849,38,0.0,0.0,32.96,17.0,29.0,86.0,16.0
850,76,0.0,0.0,34.39,38.0,6.0,61.0,34.0
851,60,0.0,0.0,35.35,76.0,2.0,31.0,26.0
852,82,0.0,0.0,35.9,60.0,2.0,40.0,45.0
853,49,0.0,0.0,35.91,82.0,3.0,29.0,32.0
854,26,0.0,0.0,36.18,49.0,6.0,6.0,29.0
855,30,0.0,0.0,35.19,26.0,7.0,2.0,40.0
856,21,0.0,0.0,35.52,30.0,17.0,2.0,30.0
857,37,0.0,0.0,34.7,21.0,38.0,3.0,46.0
858,31,0.0,0.0,33.38,37.0,76.0,6.0,38.0
859,25,0.0,0.0,32.48,31.0,60.0,7.0,59.0
860,30,0.0,0.0,32.2,25.0,82.0,17.0,59.0
861,59,0.6,20.6,22.19,30.0,49.0,38.0,86.0
862,50,0.0,38.8,22.34,59.0,26.0,76.0,61.0
863,49,0.0,38.8,27.46,50.0,30.0,60.0,31.0
864,32,0.0,39.2,25.9,49.0,21.0,82.0,40.0
865,35,0.0,0.0,25.17,32.0,37.0,49.0,29.0
866,19,0.0,0.0,23.79,35.0,31.0,26.0,6.0
867,7,0.0,0.8,23.37,19.0,25.0,30.0,2.0
868,4,0.0,0.8,23.66,7.0,30.0,21.0,2.0
869,2,0.0,3.0,23.21,4.0,59.0,37.0,3.0
870,3,0.0,3.4,23.43,2.0,50.0,31.0,6.0
871,2,0.0,3.4,23.72,3.0,49.0,25.0,7.0
872,15,0.0,3.4,24.9,2.0,32.0,30.0,17.0
873,27,0.0,3.4,28.7,15.0,35.0,59.0,38.0
874,54,0.0,3.4,30.07,27.0,19.0,50.0,76.0
875,52,0.0,3.4,31.26,54.0,7.0,49.0,60.0
876,58,0.0,3.4,33.29,52.0,4.0,32.0,82.0
877,29,0.0,3.4,34.58,58.0,2.0,35.0,49.0
878,28,0.0,3.4,35.25,29.0,3.0,19.0,26.0
879,28,0.0,3.4,35.74,28.0,2.0,7.0,30.0
880,14,0.0,3.4,34.97,28.0,15.0,4.0,21.0
881,29,0.0,3.4,34.23,14.0,27.0,2.0,37.0
882,24,0.0,3.4,32.62,29.0,54.0,3.0,31.0
883,23,0.0,3.4,31.95,24.0,52.0,2.0,25.0
884,24,0.0,3.4,31.05,23.0,58.0,15.0,30.0
885,57,0.0,3.4,30.39,24.0,29.0,27.0,59.0
886,43,0.0,3.4,30.03,57.0,28.0,54.0,50.0
887,25,0.0,3.4,29.99,43.0,28.0,52.0,49.0
888,43,0.0,3.4,29.89,25.0,14.0,58.0,32.0
889,15,0.0,0.0,30.01,43.0,29.0,29.0,35.0
890,9,0.2,1.6,23.43,15.0,24.0,28.0,19.0
891,3,0.0,4.6,23.35,9.0,23.0,28.0,7.0
892,6,0.0,4.6,23.33,3.0,24.0,14.0,4.0
893,7,0.0,4.6,23.42,6.0,57.0,29.0,2.0
894,12,0.0,4.6,23.64,7.0,43.0,24.0,3.0
895,5,0.0,4.6,24.43,12.0,25.0,23.0,2.0
896,13,0.0,4.6,25.27,5.0,43.0,24.0,15.0
897,34,0.0,4.8,27.27,13.0,15.0,57.0,27.0
898,39,0.0,4.8,28.13,34.0,9.0,43.0,54.0
899,24,0.0,4.8,30.42,39.0,3.0,25.0,52.0
900,47,0.0,4.8,31.15,24.0,6.0,43.0,58.0
901,24,0.0,4.8,30.46,47.0,7.0,15.0,29.0
902,18,0.0,4.8,31.97,24.0,12.0,9.0,28.0
903,24,0.0,4.8,32.89,18.0,5.0,3.0,28.0
904,21,0.0,4.8,33.5,24.0,13.0,6.0,14.0
905,33,0.0,4.8,33.03,21.0,34.0,7.0,29.0
906,27,0.0,4.8,31.37,33.0,39.0,12.0,24.0
907,34,0.0,4.8,30.33,27.0,24.0,5.0,23.0
908,35,0.0,4.8,29.56,34.0,47.0,13.0,24.0
909,47,0.0,4.8,29.05,35.0,24.0,34.0,57.0
910,41,0.0,4.8,28.42,47.0,18.0,39.0,43.0
911,23,0.0,4.8,28.08,41.0,24.0,24.0,25.0
912,64,0.0,4.8,28.04,23.0,21.0,47.0,43.0
913,23,0.0,0.0,27.61,64.0,33.0,24.0,15.0
914,1,0.0,0.0,27.22,23.0,27.0,18.0,9.0
915,4,0.0,0.0,27.65,1.0,34.0,24.0,3.0
916,3,0.0,0.0,27.22,4.0,35.0,21.0,6.0
917,4,0.0,0.0,27.2,3.0,47.0,33.0,7.0
918,6,0.0,0.0,26.64,4.0,41.0,27.0,12.0
919,5,0.0,0.0,28.0,6.0,23.0,34.0,5.0
920,10,0.0,0.0,29.09,5.0,64.0,35.0,13.0
921,37,0.0,0.0,29.74,10.0,23.0,47.0,34.0
922,55,0.0,0.0,31.58,37.0,1.0,41.0,39.0
923,52,0.0,0.0,33.13,55.0,4.0,23.0,24.0
924,72,0.0,0.0,33.33,52.0,3.0,64.0,47.0
925,55,0.0,0.6,31.96,72.0,4.0,23.0,24.0
926,28,0.0,0.8,31.55,55.0,6.0,1.0,18.0
927,20,0.0,15.8,22.88,28.0,5.0,4.0,24.0
928,30,0.0,17.0,23.32,20.0,10.0,3.0,21.0
929,29,0.0,18.2,25.83,30.0,37.0,4.0,33.0
930,34,0.0,18.2,25.27,29.0,55.0,6.0,27.0
931,36,0.0,18.2,24.95,34.0,52.0,5.0,34.0
932,59,0.0,18.2,24.49,36.0,72.0,10.0,35.0
933,75,0.0,19.0,23.33,59.0,55.0,37.0,47.0
934,73,0.0,20.0,23.27,75.0,28.0,55.0,41.0
935,44,0.0,20.0,23.59,73.0,20.0,52.0,23.0
936,45,0.0,20.0,23.86,44.0,30.0,72.0,64.0
937,22,0.0,0.0,24.15,45.0,29.0,55.0,23.0
938,5,0.0,0.0,24.18,22.0,34.0,28.0,1.0
939,1,0.0,0.0,24.2,5.0,36.0,20.0,4.0
940,3,0.0,0.0,23.75,1.0,59.0,30.0,3.0
941,2,0.0,0.0,23.59,3.0,75.0,29.0,4.0
942,4,0.0,0.0,23.0,2.0,73.0,34.0,6.0
943,2,0.0,0.0,23.91,4.0,44.0,36.0,5.0
944,9,0.0,0.2,25.63,2.0,45.0,59.0,10.0
945,32,0.0,0.2,26.21,9.0,22.0,75.0,37.0
946,89,0.0,0.2,28.91,32.0,5.0,73.0,55.0
947,80,0.0,0.2,31.47,89.0,1.0,44.0,52.0
948,108,0.0,0.2,32.48,80.0,3.0,45.0,72.0
949,63,0.0,0.2,32.45,108.0,2.0,22.0,55.0
950,47,0.0,0.2,31.16,63.0,4.0,5.0,28.0
951,33,0.0,0.2,33.62,47.0,2.0,1.0,20.0
952,28,0.0,0.2,33.5,33.0,9.0,3.0,30.0
953,32,0.0,0.2,32.61,28.0,32.0,2.0,29.0
954,34,0.0,0.2,31.61,32.0,89.0,4.0,34.0
955,36,0.0,0.2,29.2,34.0,80.0,2.0,36.0
956,70,0.0,0.2,28.48,36.0,108.0,9.0,59.0
957,87,0.0,0.2,28.01,70.0,63.0,32.0,75.0
958,88,0.0,0.2,27.91,87.0,47.0,89.0,73.0
959,40,0.0,0.2,27.72,88.0,33.0,80.0,44.0
960,80,0.0,0.2,27.46,40.0,28.0,108.0,45.0
961,38,0.0,0.0,27.22,80.0,32.0,63.0,22.0
962,19,0.0,0.0,26.99,38.0,34.0,47.0,5.0
963,7,0.0,0.0,26.89,19.0,36.0,33.0,1.0
964,5,0.0,0.0,26.89,7.0,70.0,28.0,3.0
965,3,0.0,0.0,26.93,5.0,87.0,32.0,2.0
966,5,0.0,0.0,26.96,3.0,88.0,34.0,4.0
967,8,0.0,0.0,27.86,5.0,40.0,36.0,2.0
968,10,0.0,0.0,29.76,8.0,80.0,70.0,9.0
969,27,0.0,0.0,31.28,10.0,38.0,87.0,32.0
970,47,0.0,0.0,32.96,27.0,19.0,88.0,89.0
971,59,0.0,0.0,33.31,47.0,7.0,40.0,80.0
972,91,0.0,0.0,34.67,59.0,5.0,80.0,108.0
973,53,0.0,0.0,35.06,91.0,3.0,38.0,63.0
974,39,0.0,0.0,28.36,53.0,5.0,19.0,47.0
975,48,0.0,2.0,27.56,39.0,8.0,7.0,33.0
976,32,0.0,2.0,26.99,48.0,10.0,5.0,28.0
977,41,0.0,2.0,27.01,32.0,27.0,3.0,32.0
978,44,0.0,2.0,26.29,41.0,47.0,5.0,34.0
979,53,0.0,2.0,25.97,44.0,59.0,8.0,36.0
980,55,0.0,2.0,25.78,53.0,91.0,10.0,70.0
981,62,0.0,2.4,25.7,55.0,53.0,27.0,87.0
982,65,0.0,2.4,25.88,62.0,39.0,47.0,88.0
983,44,0.0,2.4,25.51,65.0,48.0,59.0,40.0
984,34,0.0,2.4,25.26,44.0,32.0,91.0,80.0
985,41,0.0,0.0,24.97,34.0,41.0,53.0,38.0
986,13,0.0,0.0,25.15,41.0,44.0,39.0,19.0
987,9,0.0,0.0,25.05,13.0,53.0,48.0,7.0
988,0,0.0,0.0,24.77,9.0,55.0,32.0,5.0
989,7,0.0,0.0,24.72,0.0,62.0,41.0,3.0
990,5,0.0,0.0,24.45,7.0,65.0,44.0,5.0
991,3,0.0,0.0,25.94,5.0,44.0,53.0,8.0
992,14,0.0,0.2,27.72,3.0,34.0,55.0,10.0
993,24,0.0,0.2,28.65,14.0,41.0,62.0,27.0
994,38,0.0,0.2,31.25,24.0,13.0,65.0,47.0
995,39,0.0,0.2,33.05,38.0,9.0,44.0,59.0
996,44,0.0,0.2,33.09,39.0,0.0,34.0,91.0
997,24,0.0,0.2,33.53,44.0,7.0,41.0,53.0
998,29,0.0,0.2,35.03,24.0,5.0,13.0,39.0
999,43,0.0,0.2,35.56,29.0,3.0,9.0,48.0
1000,26,0.0,0.2,36.66,43.0,14.0,0.0,32.0
1001,44,0.0,0.2,35.14,26.0,24.0,7.0,41.0
1002,51,0.0,0.2,34.44,44.0,38.0,5.0,44.0
1003,49,0.0,0.2,32.7,51.0,39.0,3.0,53.0
1004,58,0.0,0.2,31.37,49.0,44.0,14.0,55.0
1005,63,0.0,0.2,31.05,58.0,24.0,24.0,62.0
1006,75,0.0,0.2,30.09,63.0,29.0,38.0,65.0
1007,39,0.0,0.2,29.43,75.0,43.0,39.0,44.0
1008,40,0.0,0.2,28.92,39.0,26.0,44.0,34.0
1009,24,0.0,0.0,28.49,40.0,44.0,24.0,41.0
1010,17,0.0,0.0,28.15,24.0,51.0,29.0,13.0
1011,4,0.0,0.0,27.93,17.0,49.0,43.0,9.0
1012,2,0.0,0.0,28.06,4.0,58.0,26.0,0.0
1013,2,0.0,0.0,27.79,2.0,63.0,44.0,7.0
1014,7,0.0,0.0,28.04,2.0,75.0,51.0,5.0
1015,3,0.0,0.0,29.4,7.0,39.0,49.0,3.0
1016,15,0.0,0.0,31.52,3.0,40.0,58.0,14.0
1017,41,0.0,0.0,33.72,15.0,24.0,63.0,24.0
1018,81,0.0,0.0,34.53,41.0,17.0,75.0,38.0
1019,50,0.0,0.0,34.26,81.0,4.0,39.0,39.0
1020,39,0.0,0.0,35.02,50.0,2.0,40.0,44.0
1021,27,0.0,0.0,36.61,39.0,2.0,24.0,24.0
1022,28,0.0,0.0,36.54,27.0,7.0,17.0,29.0
1023,16,0.0,0.0,36.64,28.0,3.0,4.0,43.0
1024,23,0.0,0.0,35.16,16.0,15.0,2.0,26.0
1025,25,0.0,0.0,35.79,23.0,41.0,2.0,44.0
1026,26,0.0,0.0,35.34,25.0,81.0,7.0,51.0
1027,39,0.0,0.0,33.34,26.0,50.0,3.0,49.0
1028,30,0.0,0.0,32.0,39.0,39.0,15.0,58.0
1029,29,0.0,0.0,31.53,30.0,27.0,41.0,63.0
1030,29,0.0,0.0,30.73,29.0,28.0,81.0,75.0
1031,23,0.0,0.0,30.1,29.0,16.0,50.0,39.0
1032,28,0.0,0.0,29.61,23.0,23.0,39.0,40.0
1033,19,0.0,0.0,29.44,28.0,25.0,27.0,24.0
1034,5,0.0,0.0,29.19,19.0,26.0,28.0,17.0
1035,3,0.0,0.0,28.94,5.0,39.0,16.0,4.0
1036,5,0.0,0.0,28.76,3.0,30.0,23.0,2.0
1037,5,0.0,0.0,28.74,5.0,29.0,25.0,2.0
1038,5,0.0,0.0,28.64,5.0,29.0,26.0,7.0
1039,4,0.0,0.0,29.67,5.0,23.0,39.0,3.0
1040,10,0.0,0.0,30.53,4.0,28.0,30.0,15.0
1041,30,0.0,0.0,33.66,10.0,19.0,29.0,41.0
1042,62,0.0,0.0,34.0,30.0,5.0,29.0,81.0
1043,48,0.0,0.0,35.32,62.0,3.0,23.0,50.0
1044,49,0.0,0.0,35.78,48.0,5.0,28.0,39.0
1045,25,0.0,0.0,36.69,49.0,5.0,19.0,27.0
1046,33,0.0,0.0,36.62,25.0,5.0,5.0,28.0
1047,28,0.0,0.0,37.39,33.0,4.0,3.0,16.0
1048,15,0.0,0.0,37.43,28.0,10.0,5.0,23.0
1049,17,0.0,0.0,36.7,15.0,30.0,5.0,25.0
1050,22,0.0,0.0,34.27,17.0,62.0,5.0,26.0
1051,28,0.0,0.0,32.82,22.0,48.0,4.0,39.0
1052,26,0.0,0.0,31.74,28.0,49.0,10.0,30.0
1053,65,0.0,0.0,30.97,26.0,25.0,30.0,29.0
1054,62,0.0,0.0,30.6,65.0,33.0,62.0,29.0
1055,29,0.0,0.0,30.2,62.0,28.0,48.0,23.0
1056,27,0.0,0.0,29.86,29.0,15.0,49.0,28.0
1057,28,0.0,0.0,29.72,27.0,17.0,25.0,19.0
1058,6,0.0,0.0,29.52,28.0,22.0,33.0,5.0
1059,5,0.0,0.0,29.23,6.0,28.0,28.0,3.0
1060,1,0.0,0.0,29.0,5.0,26.0,15.0,5.0
1061,2,0.0,0.0,28.84,1.0,65.0,17.0,5.0
1062,9,0.0,0.0,28.67,2.0,62.0,22.0,5.0
1063,3,0.0,0.0,29.56,9.0,29.0,28.0,4.0
1064,11,0.0,0.0,30.66,3.0,27.0,26.0,10.0
1065,36,0.0,0.0,32.4,11.0,28.0,65.0,30.0
1066,53,0.0,0.0,33.1,36.0,6.0,62.0,62.0
1067,63,0.0,0.0,35.25,53.0,5.0,29.0,48.0
1068,64,0.0,0.0,35.67,63.0,1.0,27.0,49.0
1069,32,0.0,0.0,37.03,64.0,2.0,28.0,25.0
1070,31,0.0,0.0,38.31,32.0,9.0,6.0,33.0
1071,22,0.0,0.0,38.62,31.0,3.0,5.0,28.0
1072,29,0.0,0.0,39.05,22.0,11.0,1.0,15.0
1073,34,0.0,0.0,38.97,29.0,36.0,2.0,17.0
1074,35,0.0,0.0,36.63,34.0,53.0,9.0,22.0
1075,20,0.0,0.0,34.21,35.0,63.0,3.0,28.0
1076,34,0.0,0.0,32.9,20.0,64.0,11.0,26.0
1077,69,0.0,0.0,32.18,34.0,32.0,36.0,65.0
1078,52,0.0,0.0,31.35,69.0,31.0,53.0,62.0
1079,30,0.0,0.0,30.76,52.0,22.0,63.0,29.0
1080,40,0.0,0.0,30.28,30.0,29.0,64.0,27.0
1081,17,0.0,0.0,29.99,40.0,34.0,32.0,28.0
1082,8,0.0,0.0,30.05,17.0,35.0,31.0,6.0
1083,3,0.0,0.0,30.09,8.0,20.0,22.0,5.0
1084,1,0.0,0.0,30.02,3.0,34.0,29.0,1.0
1085,4,0.0,0.0,29.92,1.0,69.0,34.0,2.0
1086,6,0.0,0.0,29.75,4.0,52.0,35.0,9.0
1087,8,0.0,0.0,30.85,6.0,30.0,20.0,3.0
1088,8,0.0,0.0,31.05,8.0,40.0,34.0,11.0
1089,33,0.0,0.0,32.22,8.0,17.0,69.0,36.0
1090,47,0.0,0.0,34.97,33.0,8.0,52.0,53.0
1091,49,0.0,0.0,34.68,47.0,3.0,30.0,63.0
1092,51,0.0,0.0,36.74,49.0,1.0,40.0,64.0
1093,33,0.0,0.0,37.71,51.0,4.0,17.0,32.0
1094,31,0.0,0.0,38.25,33.0,6.0,8.0,31.0
1095,29,0.0,0.0,38.95,31.0,8.0,3.0,22.0
1096,18,0.0,0.0,38.68,29.0,8.0,1.0,29.0
1097,39,0.0,0.0,38.38,18.0,33.0,4.0,34.0
1098,35,0.0,0.0,37.13,39.0,47.0,6.0,35.0
1099,40,0.0,0.0,35.16,35.0,49.0,8.0,20.0
1100,35,0.0,0.0,33.68,40.0,51.0,8.0,34.0
1101,73,0.0,0.0,32.7,35.0,33.0,33.0,69.0
1102,59,0.0,0.0,32.03,73.0,31.0,47.0,52.0
1103,26,0.0,0.0,31.58,59.0,29.0,49.0,30.0
1104,53,0.0,0.0,30.82,26.0,18.0,51.0,40.0
1105,20,0.0,0.0,30.51,53.0,39.0,33.0,17.0
1106,18,0.0,0.0,30.44,20.0,35.0,31.0,8.0
1107,4,0.0,0.0,30.57,18.0,40.0,29.0,3.0
1108,3,0.0,0.0,30.47,4.0,35.0,18.0,1.0
1109,4,0.0,0.0,30.12,3.0,73.0,39.0,4.0
1110,2,0.0,0.0,30.11,4.0,59.0,35.0,6.0
1111,2,0.0,0.0,30.67,2.0,26.0,40.0,8.0
1112,17,0.0,0.0,31.88,2.0,53.0,35.0,8.0
1113,42,0.0,0.0,33.12,17.0,20.0,73.0,33.0
1114,64,0.0,0.0,34.66,42.0,18.0,59.0,47.0
1115,76,0.0,0.0,35.52,64.0,4.0,26.0,49.0
1116,75,0.0,0.0,37.23,76.0,3.0,53.0,51.0
1117,42,0.0,0.0,38.65,75.0,4.0,20.0,33.0
1118,39,0.0,0.0,40.01,42.0,2.0,18.0,31.0
1119,40,0.0,0.0,39.56,39.0,2.0,4.0,29.0
1120,37,0.0,0.0,39.28,40.0,17.0,3.0,18.0
1121,41,0.0,0.0,38.75,37.0,42.0,4.0,39.0
1122,40,0.0,0.0,36.69,41.0,64.0,2.0,35.0
1123,42,0.0,0.0,34.48,40.0,76.0,2.0,40.0
1124,49,0.0,0.0,33.27,42.0,75.0,17.0,35.0
1125,120,0.0,0.0,32.15,49.0,42.0,42.0,73.0
1126,116,0.0,0.0,31.32,120.0,39.0,64.0,59.0
1127,35,0.0,0.0,31.16,116.0,40.0,76.0,26.0
1128,103,0.0,0.0,30.92,35.0,37.0,75.0,53.0
1129,34,0.0,0.0,30.98,103.0,41.0,42.0,20.0
1130,6,0.0,0.0,30.89,34.0,40.0,39.0,18.0
1131,6,0.0,0.0,30.79,6.0,42.0,40.0,4.0
1132,5,0.0,0.0,30.75,6.0,49.0,37.0,3.0
1133,8,0.0,0.0,30.61,5.0,120.0,41.0,4.0
1134,2,0.0,0.0,30.38,8.0,116.0,40.0,2.0
1135,4,0.0,0.0,30.52,2.0,35.0,42.0,2.0
1136,15,0.0,0.0,31.18,4.0,103.0,49.0,17.0
1137,45,0.0,0.0,32.4,15.0,34.0,120.0,42.0
1138,61,0.0,0.0,34.4,45.0,6.0,116.0,64.0
1139,57,0.0,0.0,35.75,61.0,6.0,35.0,76.0
1140,85,0.0,0.0,36.92,57.0,5.0,103.0,75.0
1141,46,0.0,0.0,39.69,85.0,8.0,34.0,42.0
1142,39,0.0,0.0,39.86,46.0,2.0,6.0,39.0
1143,50,0.0,0.0,39.58,39.0,4.0,6.0,40.0
1144,33,0.0,0.0,40.2,50.0,15.0,5.0,37.0
1145,36,0.0,0.0,38.6,33.0,45.0,8.0,41.0
1146,60,0.0,0.4,34.87,36.0,61.0,2.0,40.0
1147,54,0.0,0.4,32.52,60.0,57.0,4.0,42.0
1148,48,0.0,0.4,30.7,54.0,85.0,15.0,49.0
1149,70,0.0,0.4,28.86,48.0,46.0,45.0,120.0
1150,76,0.0,0.4,29.16,70.0,39.0,61.0,116.0
1151,36,0.0,0.6,29.25,76.0,50.0,57.0,35.0
1152,60,0.0,0.6,30.14,36.0,33.0,85.0,103.0
1153,34,0.0,0.0,30.62,60.0,36.0,46.0,34.0
1154,11,0.0,0.0,30.64,34.0,60.0,39.0,6.0
1155,5,0.0,0.0,30.51,11.0,54.0,50.0,6.0
1156,3,0.0,0.0,30.7,5.0,48.0,33.0,5.0
1157,6,0.0,0.0,30.72,3.0,70.0,36.0,8.0
1158,7,0.0,0.0,30.79,6.0,76.0,60.0,2.0
1159,7,0.0,0.0,30.94,7.0,36.0,54.0,4.0
1160,14,0.0,0.0,31.37,7.0,60.0,48.0,15.0
1161,29,0.0,0.0,33.24,14.0,34.0,70.0,45.0
1162,40,0.0,0.0,33.36,29.0,11.0,76.0,61.0
1163,38,0.0,0.0,33.64,40.0,5.0,36.0,57.0
1164,40,0.0,0.0,35.37,38.0,3.0,60.0,85.0
1165,34,0.0,0.0,36.55,40.0,6.0,34.0,46.0
1166,37,0.0,0.0,37.73,34.0,7.0,11.0,39.0
1167,35,0.0,0.0,39.14,37.0,7.0,5.0,50.0
1168,34,0.0,0.0,38.75,35.0,14.0,3.0,33.0
1169,44,0.0,0.0,37.24,34.0,29.0,6.0,36.0
1170,43,0.0,0.0,36.44,44.0,40.0,7.0,60.0
1171,37,0.0,0.0,34.93,43.0,38.0,7.0,54.0
1172,56,0.0,0.0,33.44,37.0,40.0,14.0,48.0
1173,71,0.0,0.0,32.69,56.0,34.0,29.0,70.0
1174,55,0.0,0.0,31.55,71.0,37.0,40.0,76.0
1175,30,0.0,0.0,30.87,55.0,35.0,38.0,36.0
1176,45,0.0,0.0,30.48,30.0,34.0,40.0,60.0
1177,26,0.0,0.0,30.28,45.0,44.0,34.0,34.0
1178,12,0.0,0.0,30.46,26.0,43.0,37.0,11.0
1179,8,0.0,0.0,30.49,12.0,37.0,35.0,5.0
1180,2,0.0,0.0,30.07,8.0,56.0,34.0,3.0
1181,4,0.0,0.0,30.34,2.0,71.0,44.0,6.0
1182,2,0.0,0.0,30.33,4.0,55.0,43.0,7.0
1183,13,0.0,0.0,30.97,2.0,30.0,37.0,7.0
1184,16,0.0,0.0,31.47,13.0,45.0,56.0,14.0
1185,39,0.0,0.0,32.95,16.0,26.0,71.0,29.0
1186,77,0.0,0.0,34.4,39.0,12.0,55.0,40.0
1187,60,0.0,0.0,36.22,77.0,8.0,30.0,38.0
1188,77,0.0,0.0,37.02,60.0,2.0,45.0,40.0
1189,20,0.2,1.8,28.84,77.0,4.0,26.0,34.0
1190,28,0.0,5.0,26.47,20.0,2.0,12.0,37.0
1191,38,0.0,5.0,29.27,28.0,13.0,8.0,35.0
1192,20,0.0,5.0,30.57,38.0,16.0,2.0,34.0
1193,24,0.0,5.0,28.67,20.0,39.0,4.0,44.0
1194,20,0.0,5.8,28.3,24.0,77.0,2.0,43.0
1195,28,0.0,6.4,27.85,20.0,60.0,13.0,37.0
1196,27,0.0,6.4,27.29,28.0,77.0,16.0,56.0
1197,34,0.0,6.4,27.33,27.0,20.0,39.0,71.0
1198,43,0.0,6.4,27.27,34.0,28.0,77.0,55.0
1199,13,0.0,6.4,27.23,43.0,38.0,60.0,30.0
1200,30,0.0,6.4,27.37,13.0,20.0,77.0,45.0
1201,14,0.0,0.0,27.43,30.0,24.0,20.0,26.0
